24,30,43,0,0.4444444444444444,0.3582089552238806
14,25,60,0,0.358974358974359,0.1891891891891892
19,30,47,0,0.3877551020408163,0.2878787878787879
19,24,57,0,0.4418604651162791,0.25
23,27,44,0,0.46,0.34328358208955223
