27,33,37,0,0.45,0.421875
23,36,37,0,0.3898305084745763,0.38333333333333336
21,37,37,0,0.3620689655172414,0.3620689655172414
21,39,32,0,0.35,0.39622641509433965
29,37,29,0,0.4393939393939394,0.5
